index,close_time,transaction_id,positions,XRPUSDT_units,ATOMUSDT_units,entry_XRPUSDT_price,entry_ATOMUSDT_price,historical_XRPUSDT_mid,historical_ATOMUSDT_mid,historical_XRPUSDT_vol,historical_ATOMUSDT_vol,signal,portfolio_value,XRPUSDT_raw_pnl,ATOMUSDT_raw_pnl,XRPUSDT_cost,ATOMUSDT_cost,trade_duration,is_profitable_trade,is_new_transaction,interval_arithmetic_return,cumulative_return
2866.0,2023-01-22 16:44:59.999,,,0.0,0.0,,,0.40685,13.1955,39236.0,1759.76,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2867.0,2023-01-22 16:45:59.999,,,0.0,0.0,,,0.40685,13.2035,107357.0,756.59,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2868.0,2023-01-22 16:46:59.999,,,0.0,0.0,,,0.40725,13.2325,266162.0,759.0,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2869.0,2023-01-22 16:47:59.999,,,0.0,0.0,,,0.4075,13.2475,162295.0,784.05,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2870.0,2023-01-22 16:48:59.999,,,0.0,0.0,,,0.4075999999999999,13.248,178176.0,2110.01,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2871.0,2023-01-22 16:49:59.999,,,0.0,0.0,,,0.4076999999999999,13.2755,202270.0,2756.3,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2872.0,2023-01-22 16:50:59.999,,,0.0,0.0,,,0.4075,13.273,300200.0,3086.34,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2873.0,2023-01-22 16:51:59.999,,,0.0,0.0,,,0.40705,13.2965,195607.0,1193.24,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2874.0,2023-01-22 16:52:59.999,,,0.0,0.0,,,0.4073,13.3125,94773.0,1031.33,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2875.0,2023-01-22 16:53:59.999,,,0.0,0.0,,,0.4075999999999999,13.325500000000002,381269.0,1577.34,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2876.0,2023-01-22 16:54:59.999,,,0.0,0.0,,,0.4077499999999999,13.323,275177.0,3205.05,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2877.0,2023-01-22 16:55:59.999,,,0.0,0.0,,,0.4075499999999999,13.323,201747.0,3883.98,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2878.0,2023-01-22 16:56:59.999,,,0.0,0.0,,,0.40715,13.268,144017.0,2853.32,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2879.0,2023-01-22 16:57:59.999,,,0.0,0.0,,,0.4073,13.234,399398.0,2594.35,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2880.0,2023-01-22 16:58:59.999,,,0.0,0.0,,,0.4076499999999999,13.233,223498.0,853.24,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2881.0,2023-01-22 16:59:59.999,,,0.0,0.0,,,0.4074,13.217,196491.0,893.2,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2882.0,2023-01-22 17:00:59.999,,,0.0,0.0,,,0.4076499999999999,13.2295,30604.0,531.25,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2883.0,2023-01-22 17:01:59.999,,,0.0,0.0,,,0.4076499999999999,13.2165,330170.0,2000.09,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2884.0,2023-01-22 17:02:59.999,,,0.0,0.0,,,0.40735,13.192,137945.0,1082.42,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2885.0,2023-01-22 17:03:59.999,,,0.0,0.0,,,0.4069,13.1935,698846.0,1026.52,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2886.0,2023-01-22 17:04:59.999,,,0.0,0.0,,,0.40715,13.2115,189106.0,1234.09,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2887.0,2023-01-22 17:05:59.999,,,0.0,0.0,,,0.4076999999999999,13.2185,125200.0,5814.68,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2888.0,2023-01-22 17:06:59.999,,,0.0,0.0,,,0.40795,13.205,645309.0,4033.53,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2889.0,2023-01-22 17:07:59.999,,,0.0,0.0,,,0.4083,13.206,266841.0,1383.82,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2890.0,2023-01-22 17:08:59.999,,,0.0,0.0,,,0.4085499999999999,13.22,366658.0,1980.95,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2891.0,2023-01-22 17:09:59.999,,,0.0,0.0,,,0.4085999999999999,13.2065,157069.0,268.55,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2892.0,2023-01-22 17:10:59.999,,,0.0,0.0,,,0.4086999999999999,13.2165,206953.0,649.64,4.0,10000,0,0,0,0,0,0,0,0.0,0.0
2893.0,2023-01-22 17:11:59.999,,,0.0,0.0,,,0.4085499999999999,13.2195,314047.0,691.65,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2894.0,2023-01-22 17:12:59.999,,,0.0,0.0,,,0.4086999999999999,13.2225,662604.0,711.45,3.0,10000,0,0,0,0,0,0,0,0.0,0.0
2895.0,2023-01-22 17:13:59.999,,,0.0,0.0,,,0.4087,13.2285,151639.0,405.69,4.0,10000,0,0,0,0,0,0,0,0.0,0.0
2896.0,2023-01-22 17:14:59.999,,,0.0,0.0,,,0.4087499999999999,13.228000000000002,154162.0,302.04,3.0,10000,0,0,0,0,0,0,0,0.0,0.0
2897.0,2023-01-22 17:15:59.999,,,0.0,0.0,,,0.4085999999999999,13.236,503042.0,411.74,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2898.0,2023-01-22 17:16:59.999,,,0.0,0.0,,,0.40815,13.224,395867.0,450.34,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2899.0,2023-01-22 17:17:59.999,,,0.0,0.0,,,0.4083,13.2245,92834.0,646.73,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2900.0,2023-01-22 17:18:59.999,,,0.0,0.0,,,0.4085,13.244,212956.0,1442.27,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2901.0,2023-01-22 17:19:59.999,,,0.0,0.0,,,0.4088,13.2665,190171.0,706.26,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2902.0,2023-01-22 17:20:59.999,,,0.0,0.0,,,0.40925,13.2945,890593.0,1710.78,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2903.0,2023-01-22 17:21:59.999,,,0.0,0.0,,,0.40935,13.313,482089.0,3852.4,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2904.0,2023-01-22 17:22:59.999,,,0.0,0.0,,,0.4096999999999999,13.3275,644064.0,1498.24,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2905.0,2023-01-22 17:23:59.999,,,0.0,0.0,,,0.4103,13.334,690146.0,1346.16,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2906.0,2023-01-22 17:24:59.999,,,0.0,0.0,,,0.4111,13.357,601706.0,3029.85,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2907.0,2023-01-22 17:25:59.999,,,0.0,0.0,,,0.41175,13.371,1671147.0,1762.47,4.0,10000,0,0,0,0,0,0,0,0.0,0.0
2908.0,2023-01-22 17:26:59.999,,,0.0,0.0,,,0.4116,13.381,645477.0,6571.5,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2909.0,2023-01-22 17:27:59.999,,,0.0,0.0,,,0.41105,13.41,298857.0,7124.94,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2910.0,2023-01-22 17:28:59.999,,,0.0,0.0,,,0.4105999999999999,13.456,86513.0,6346.44,3.0,10000,0,0,0,0,0,0,0,0.0,0.0
2911.0,2023-01-22 17:29:59.999,,,0.0,0.0,,,0.41085,13.514,171342.0,20014.33,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2912.0,2023-01-22 17:30:59.999,,,0.0,0.0,,,0.41065,13.5025,565683.0,13685.77,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2913.0,2023-01-22 17:31:59.999,,,0.0,0.0,,,0.4112,13.491,720458.0,9934.05,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2914.0,2023-01-22 17:32:59.999,,,0.0,0.0,,,0.4108,13.5165,314535.0,17694.52,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2915.0,2023-01-22 17:33:59.999,,,0.0,0.0,,,0.41075,13.5135,276689.0,9268.65,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2916.0,2023-01-22 17:34:59.999,,,0.0,0.0,,,0.4107499999999999,13.474,227248.0,4474.1,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2917.0,2023-01-22 17:35:59.999,,,0.0,0.0,,,0.4108,13.5015,294990.0,12717.43,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2918.0,2023-01-22 17:36:59.999,,,0.0,0.0,,,0.41085,13.5085,429918.0,3783.03,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2919.0,2023-01-22 17:37:59.999,,,0.0,0.0,,,0.4105499999999999,13.4965,106858.0,4048.92,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2920.0,2023-01-22 17:38:59.999,,,0.0,0.0,,,0.4102,13.485,165689.0,1424.28,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2921.0,2023-01-22 17:39:59.999,,,0.0,0.0,,,0.4098,13.5065,273133.0,4206.36,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2922.0,2023-01-22 17:40:59.999,,,0.0,0.0,,,0.4092,13.505,784180.0,3846.22,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2923.0,2023-01-22 17:41:59.999,,,0.0,0.0,,,0.4091,13.509,348489.0,3265.62,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2924.0,2023-01-22 17:42:59.999,1.0,long,1222.4938875305625,-20.103018944203782,0.409,13.5025,0.409,13.5025,168996.0,3170.69,2.0,10000,0,0,0,0,0,0,1,0.0,0.0
2925.0,2023-01-22 17:43:59.999,1.0,long,1222.4938875305625,-20.103018944203782,0.409,13.5025,0.4092,13.5135,174858.0,5184.8,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2926.0,2023-01-22 17:44:59.999,1.0,long,1222.4938875305625,-20.103018944203782,0.409,13.5025,0.40915,13.587,150734.0,21671.92,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2927.0,2023-01-22 17:45:59.999,1.0,long,1222.4938875305625,-20.103018944203782,0.409,13.5025,0.40925,13.6135,59175.0,18462.53,2.0,10000,0,0,0,0,0,0,0,0.0,0.0
2928.0,2023-01-22 17:46:59.999,1.0,long,1222.4938875305625,-20.103018944203782,0.409,13.5025,0.4096499999999999,13.692,109652.0,12460.53,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2929.0,2023-01-22 17:47:59.999,1.0,long,1222.4938875305625,-20.103018944203782,0.409,13.5025,0.4096999999999999,13.7575,90389.0,31678.72,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2930.0,2023-01-22 17:48:59.999,1.0,long,1222.4938875305625,-20.103018944203782,0.409,13.5025,0.4098,13.7155,522659.0,14939.32,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2931.0,2023-01-22 17:49:59.999,1.0,long,1222.4938875305625,-20.103018944203782,0.409,13.5025,0.4093,13.705,273128.0,10305.13,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2932.0,2023-01-22 17:50:59.999,1.0,long,1222.4938875305625,-20.103018944203782,0.409,13.5025,0.4091,13.661,173900.0,10085.69,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2933.0,2023-01-22 17:51:59.999,1.0,long,1222.4938875305625,-20.103018944203782,0.409,13.5025,0.40895,13.6265,113320.0,7251.1,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2934.0,2023-01-22 17:52:59.999,1.0,long,1222.4938875305625,-20.103018944203782,0.409,13.5025,0.40925,13.586,289411.0,8792.87,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2935.0,2023-01-22 17:53:59.999,1.0,long,1222.4938875305625,-20.103018944203782,0.409,13.5025,0.40925,13.569,264045.0,46519.24,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2936.0,2023-01-22 17:54:59.999,1.0,long,1222.4938875305625,-20.103018944203782,0.409,13.5025,0.4093,13.609,282916.0,5343.37,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2937.0,2023-01-22 17:55:59.999,1.0,long,1222.4938875305625,-20.103018944203782,0.409,13.5025,0.40935,13.603,85849.0,9417.5,2.0,10000,0,0,0,0,0,0,0,0.0,0.0
2938.0,2023-01-22 17:56:59.999,1.0,long,1222.4938875305625,-20.103018944203782,0.409,13.5025,0.40925,13.5785,104127.0,10179.64,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2939.0,2023-01-22 17:57:59.999,1.0,long,1222.4938875305625,-20.103018944203782,0.409,13.5025,0.40925,13.5405,214759.0,4869.44,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2940.0,2023-01-22 17:58:59.999,1.0,long,1222.4938875305625,-20.103018944203782,0.409,13.5025,0.4094,13.549,27395.0,3077.18,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2941.0,2023-01-22 17:59:59.999,1.0,long,1222.4938875305625,-20.103018944203782,0.409,13.5025,0.4092,13.5405,237324.0,3496.34,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2942.0,2023-01-22 18:00:59.999,1.0,long,1222.4938875305625,-20.103018944203782,0.409,13.5025,0.4094,13.54,277862.0,3484.57,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2943.0,2023-01-22 18:01:59.999,1.0,long,1222.4938875305625,-20.103018944203782,0.409,13.5025,0.40925,13.565,62711.0,6066.52,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2944.0,2023-01-22 18:02:59.999,1.0,long,1222.4938875305625,-20.103018944203782,0.409,13.5025,0.4093,13.577,46248.0,5135.81,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2945.0,2023-01-22 18:03:59.999,1.0,long,1222.4938875305625,-20.103018944203782,0.409,13.5025,0.4092,13.6075,49131.0,4705.08,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2946.0,2023-01-22 18:04:59.999,1.0,long,1222.4938875305625,-20.103018944203782,0.409,13.5025,0.4094,13.581,280871.0,16537.02,2.0,10000,0,0,0,0,0,0,0,0.0,0.0
2947.0,2023-01-22 18:05:59.999,1.0,long,1222.4938875305625,-20.103018944203782,0.409,13.5025,0.4095,13.5485,56597.0,13429.42,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2948.0,2023-01-22 18:06:59.999,1.0,long,1222.4938875305625,-20.103018944203782,0.409,13.5025,0.4095,13.5615,34932.0,5692.62,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2949.0,2023-01-22 18:07:59.999,1.0,long,1222.4938875305625,-20.103018944203782,0.409,13.5025,0.4096499999999999,13.5665,158485.0,4131.01,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2950.0,2023-01-22 18:08:59.999,1.0,long,1222.4938875305625,-20.103018944203782,0.409,13.5025,0.4096999999999999,13.576,149443.0,5595.58,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2951.0,2023-01-22 18:09:59.999,1.0,long,1222.4938875305625,-20.103018944203782,0.409,13.5025,0.40945,13.57,91406.0,1561.14,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2952.0,2023-01-22 18:10:59.999,1.0,long,1222.4938875305625,-20.103018944203782,0.409,13.5025,0.40935,13.5925,103890.0,31784.62,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2953.0,2023-01-22 18:11:59.999,1.0,long,1222.4938875305625,-20.103018944203782,0.409,13.5025,0.40915,13.6305,67715.0,6457.95,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2954.0,2023-01-22 18:12:59.999,1.0,long,1222.4938875305625,-20.103018944203782,0.409,13.5025,0.4086,13.5825,767302.0,3719.9,2.0,10000,0,0,0,0,0,0,0,0.0,0.0
2955.0,2023-01-22 18:13:59.999,1.0,long,1222.4938875305625,-20.103018944203782,0.409,13.5025,0.40825,13.538,285017.0,2806.02,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2956.0,2023-01-22 18:14:59.999,1.0,long,1222.4938875305625,-20.103018944203782,0.409,13.5025,0.4087499999999999,13.5285,47787.0,8014.18,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2957.0,2023-01-22 18:15:59.999,1.0,long,1222.4938875305625,-20.103018944203782,0.409,13.5025,0.409,13.5115,32508.0,2768.92,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2958.0,2023-01-22 18:16:59.999,1.0,long,1222.4938875305625,-20.103018944203782,0.409,13.5025,0.40875,13.512,79736.0,3065.8,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2959.0,2023-01-22 18:17:59.999,1.0,long,1222.4938875305625,-20.103018944203782,0.409,13.5025,0.4085499999999999,13.5045,95096.0,4669.02,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2960.0,2023-01-22 18:18:59.999,1.0,long,1222.4938875305625,-20.103018944203782,0.409,13.5025,0.4088,13.528,45178.0,1690.18,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2961.0,2023-01-22 18:19:59.999,1.0,long,1222.4938875305625,-20.103018944203782,0.409,13.5025,0.40895,13.533,152929.0,6592.52,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2962.0,2023-01-22 18:20:59.999,1.0,long,1222.4938875305625,-20.103018944203782,0.409,13.5025,0.40905,13.527,111166.0,1186.49,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2963.0,2023-01-22 18:21:59.999,1.0,long,1222.4938875305625,-20.103018944203782,0.409,13.5025,0.4091,13.5475,55946.0,1774.71,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2964.0,2023-01-22 18:22:59.999,1.0,long,1222.4938875305625,-20.103018944203782,0.409,13.5025,0.409,13.56,33121.0,3290.22,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2965.0,2023-01-22 18:23:59.999,1.0,long,1222.4938875305625,-20.103018944203782,0.409,13.5025,0.4087499999999999,13.543,67382.0,2298.99,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2966.0,2023-01-22 18:24:59.999,1.0,long,1222.4938875305625,-20.103018944203782,0.409,13.5025,0.4087499999999999,13.5315,45432.0,8829.3,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2967.0,2023-01-22 18:25:59.999,1.0,long,1222.4938875305625,-20.103018944203782,0.409,13.5025,0.4086999999999999,13.5265,177570.0,2292.9,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2968.0,2023-01-22 18:26:59.999,1.0,long,1222.4938875305625,-20.103018944203782,0.409,13.5025,0.4085499999999999,13.522,43541.0,979.47,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2969.0,2023-01-22 18:27:59.999,1.0,long,1222.4938875305625,-20.103018944203782,0.409,13.5025,0.40835,13.508500000000002,206211.0,1041.22,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2970.0,2023-01-22 18:28:59.999,1.0,long,1222.4938875305625,-20.103018944203782,0.409,13.5025,0.40825,13.508,181837.0,2247.24,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2971.0,2023-01-22 18:29:59.999,1.0,long,1222.4938875305625,-20.103018944203782,0.409,13.5025,0.40845,13.5065,358378.0,1565.77,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2972.0,2023-01-22 18:30:59.999,1.0,long,1222.4938875305625,-20.103018944203782,0.409,13.5025,0.40845,13.5165,177949.0,12450.46,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2973.0,2023-01-22 18:31:59.999,1.0,long,1222.4938875305625,-20.103018944203782,0.409,13.5025,0.40885,13.544,130016.0,1266.73,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2974.0,2023-01-22 18:32:59.999,1.0,long,1222.4938875305625,-20.103018944203782,0.409,13.5025,0.40925,13.529,114746.0,1030.23,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2975.0,2023-01-22 18:33:59.999,1.0,long,1222.4938875305625,-20.103018944203782,0.409,13.5025,0.40905,13.506,107071.0,1944.48,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2976.0,2023-01-22 18:34:59.999,1.0,long,1222.4938875305625,-20.103018944203782,0.409,13.5025,0.40845,13.4915,302710.0,4387.34,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2977.0,2023-01-22 18:35:59.999,1.0,long,1222.4938875305625,-20.103018944203782,0.409,13.5025,0.40795,13.4855,163517.0,5371.47,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2978.0,2023-01-22 18:36:59.999,1.0,long,1222.4938875305625,-20.103018944203782,0.409,13.5025,0.4079,13.5245,324838.0,1799.89,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2979.0,2023-01-22 18:37:59.999,1.0,long,1222.4938875305625,-20.103018944203782,0.409,13.5025,0.4081,13.5515,251112.0,878.32,2.0,10000,0,0,0,0,0,0,0,0.0,0.0
2980.0,2023-01-22 18:38:59.999,1.0,long,1222.4938875305625,-20.103018944203782,0.409,13.5025,0.408,13.549,20691.0,1303.84,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2981.0,2023-01-22 18:39:59.999,1.0,long,1222.4938875305625,-20.103018944203782,0.409,13.5025,0.4078,13.532,243298.0,277.39,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2982.0,2023-01-22 18:40:59.999,1.0,long,1222.4938875305625,-20.103018944203782,0.409,13.5025,0.4075499999999999,13.5125,264668.0,1667.21,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2983.0,2023-01-22 18:41:59.999,1.0,long,1222.4938875305625,-20.103018944203782,0.409,13.5025,0.4079,13.5125,101203.0,755.61,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2984.0,2023-01-22 18:42:59.999,1.0,long,1222.4938875305625,-20.103018944203782,0.409,13.5025,0.40805,13.522,44649.0,373.17,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2985.0,2023-01-22 18:43:59.999,1.0,long,1222.4938875305625,-20.103018944203782,0.409,13.5025,0.4079,13.5145,89334.0,704.0,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2986.0,2023-01-22 18:44:59.999,1.0,long,1222.4938875305625,-20.103018944203782,0.409,13.5025,0.4075499999999999,13.4975,43417.0,361.23,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2987.0,2023-01-22 18:45:59.999,1.0,long,1222.4938875305625,-20.103018944203782,0.409,13.5025,0.4075999999999999,13.513,156550.0,3194.19,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2988.0,2023-01-22 18:46:59.999,1.0,long,1222.4938875305625,-20.103018944203782,0.409,13.5025,0.4078,13.5285,48055.0,407.12,2.0,10000,0,0,0,0,0,0,0,0.0,0.0
2989.0,2023-01-22 18:47:59.999,1.0,long,1222.4938875305625,-20.103018944203782,0.409,13.5025,0.40785,13.5255,80866.0,699.21,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2990.0,2023-01-22 18:48:59.999,1.0,long,1222.4938875305625,-20.103018944203782,0.409,13.5025,0.40785,13.5355,100988.0,905.13,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2991.0,2023-01-22 18:49:59.999,1.0,long,1222.4938875305625,-20.103018944203782,0.409,13.5025,0.40775,13.548,10623.0,53.92,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2992.0,2023-01-22 18:50:59.999,1.0,long,1222.4938875305625,-20.103018944203782,0.409,13.5025,0.40775,13.5635,31608.0,1406.94,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2993.0,2023-01-22 18:51:59.999,1.0,long,1222.4938875305625,-20.103018944203782,0.409,13.5025,0.4078,13.5855,142021.0,860.18,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2994.0,2023-01-22 18:52:59.999,1.0,long,1222.4938875305625,-20.103018944203782,0.409,13.5025,0.40785,13.605,104956.0,4482.56,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2995.0,2023-01-22 18:53:59.999,1.0,long,1222.4938875305625,-20.103018944203782,0.409,13.5025,0.4078,13.577,55395.0,725.98,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2996.0,2023-01-22 18:54:59.999,1.0,long,1222.4938875305625,-20.103018944203782,0.409,13.5025,0.4076499999999999,13.5735,130771.0,2075.69,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2997.0,2023-01-22 18:55:59.999,1.0,long,1222.4938875305625,-20.103018944203782,0.409,13.5025,0.4075999999999999,13.566,134000.0,430.88,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2998.0,2023-01-22 18:56:59.999,1.0,long,1222.4938875305625,-20.103018944203782,0.409,13.5025,0.40775,13.5865,11620.0,1032.18,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2999.0,2023-01-22 18:57:59.999,1.0,long,1222.4938875305625,-20.103018944203782,0.409,13.5025,0.4077,13.5755,29814.0,2225.58,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
3000.0,2023-01-22 18:58:59.999,1.0,long,1222.4938875305625,-20.103018944203782,0.409,13.5025,0.4076499999999999,13.5665,60796.0,1126.77,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
3001.0,2023-01-22 18:59:59.999,1.0,long,1222.4938875305625,-20.103018944203782,0.409,13.5025,0.4075999999999999,13.5645,124616.0,542.12,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
3002.0,2023-01-22 19:00:59.999,1.0,long,1222.4938875305625,-20.103018944203782,0.409,13.5025,0.4074,13.5565,132140.0,451.88,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
3003.0,2023-01-22 19:01:59.999,1.0,long,1222.4938875305625,-20.103018944203782,0.409,13.5025,0.40735,13.552,54206.0,377.15,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
3004.0,2023-01-22 19:02:59.999,1.0,long,1222.4938875305625,-20.103018944203782,0.409,13.5025,0.40745,13.5545,40742.0,183.29,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
3005.0,2023-01-22 19:03:59.999,1.0,long,1222.4938875305625,-20.103018944203782,0.409,13.5025,0.4074,13.5475,48433.0,448.76,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
3006.0,2023-01-22 19:04:59.999,1.0,long,1222.4938875305625,-20.103018944203782,0.409,13.5025,0.4074,13.537,170054.0,770.79,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
3007.0,2023-01-22 19:05:59.999,1.0,long,1222.4938875305625,-20.103018944203782,0.409,13.5025,0.40735,13.5185,54579.0,2098.25,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
3008.0,2023-01-22 19:06:59.999,1.0,long,1222.4938875305625,-20.103018944203782,0.409,13.5025,0.40695,13.485,328362.0,6077.24,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
3009.0,2023-01-22 19:07:59.999,1.0,long,1222.4938875305625,-20.103018944203782,0.409,13.5025,0.40645,13.453,469085.0,5955.7,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
3010.0,2023-01-22 19:08:59.999,1.0,long,1222.4938875305625,-20.103018944203782,0.409,13.5025,0.40645,13.4455,277300.0,6563.15,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
3011.0,2023-01-22 19:09:59.999,1.0,long,1222.4938875305625,-20.103018944203782,0.409,13.5025,0.4066499999999999,13.446,97715.0,1374.55,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
