index,close_time,transaction_id,positions,SANDUSDT_units,DOTUSDT_units,entry_SANDUSDT_price,entry_DOTUSDT_price,historical_SANDUSDT_mid,historical_DOTUSDT_mid,historical_SANDUSDT_vol,historical_DOTUSDT_vol,signal,portfolio_value,SANDUSDT_raw_pnl,DOTUSDT_raw_pnl,SANDUSDT_cost,DOTUSDT_cost,trade_duration,is_profitable_trade,is_new_transaction,interval_arithmetic_return,cumulative_return
2532.0,2023-01-22 09:20:59.999,6.0,long,618.0469715698395,-150.21070965248362,0.8089999999999999,6.225,0.8001,6.289,10142.0,2322.49,2.0,10017.88242404461,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0017882424044610712
2533.0,2023-01-22 09:21:59.999,6.0,long,618.0469715698395,-150.21070965248362,0.8089999999999999,6.225,0.80135,6.289,9374.0,1547.87,2.0,10017.88242404461,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0017882424044610712
2534.0,2023-01-22 09:22:59.999,6.0,long,618.0469715698395,-150.21070965248362,0.8089999999999999,6.225,0.8012999999999999,6.2855,12756.0,2225.12,2.0,10017.88242404461,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0017882424044610712
2535.0,2023-01-22 09:23:59.999,6.0,long,618.0469715698395,-150.21070965248362,0.8089999999999999,6.225,0.8015,6.286,3898.0,1952.78,2.0,10017.88242404461,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0017882424044610712
2536.0,2023-01-22 09:24:59.999,6.0,long,618.0469715698395,-150.21070965248362,0.8089999999999999,6.225,0.8014,6.289,2161.0,716.71,2.0,10017.88242404461,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0017882424044610712
2537.0,2023-01-22 09:25:59.999,6.0,long,618.0469715698395,-150.21070965248362,0.8089999999999999,6.225,0.8012999999999999,6.2895,14061.0,561.67,2.0,10017.88242404461,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0017882424044610712
2538.0,2023-01-22 09:26:59.999,6.0,long,618.0469715698395,-150.21070965248362,0.8089999999999999,6.225,0.8006500000000001,6.288,14479.0,831.35,2.0,10017.88242404461,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0017882424044610712
2539.0,2023-01-22 09:27:59.999,6.0,long,618.0469715698395,-150.21070965248362,0.8089999999999999,6.225,0.8006,6.2845,9043.0,714.94,2.0,10017.88242404461,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0017882424044610712
2540.0,2023-01-22 09:28:59.999,6.0,long,618.0469715698395,-150.21070965248362,0.8089999999999999,6.225,0.7997000000000001,6.2795000000000005,19684.0,4677.46,2.0,10017.88242404461,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0017882424044610712
2541.0,2023-01-22 09:29:59.999,6.0,long,618.0469715698395,-150.21070965248362,0.8089999999999999,6.225,0.80035,6.284000000000001,4395.0,950.41,2.0,10017.88242404461,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0017882424044610712
2542.0,2023-01-22 09:30:59.999,6.0,long,618.0469715698395,-150.21070965248362,0.8089999999999999,6.225,0.79955,6.285500000000001,8761.0,1394.5,2.0,10017.88242404461,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0017882424044610712
2543.0,2023-01-22 09:31:59.999,6.0,long,618.0469715698395,-150.21070965248362,0.8089999999999999,6.225,0.79895,6.2835,18652.0,684.53,2.0,10017.88242404461,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0017882424044610712
2544.0,2023-01-22 09:32:59.999,6.0,long,618.0469715698395,-150.21070965248362,0.8089999999999999,6.225,0.7992,6.281499999999999,5765.0,943.92,2.0,10017.88242404461,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0017882424044610712
2545.0,2023-01-22 09:33:59.999,6.0,long,618.0469715698395,-150.21070965248362,0.8089999999999999,6.225,0.7990999999999999,6.281000000000001,2601.0,1323.78,2.0,10017.88242404461,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0017882424044610712
2546.0,2023-01-22 09:34:59.999,6.0,long,618.0469715698395,-150.21070965248362,0.8089999999999999,6.225,0.7991999999999999,6.279999999999999,8210.0,1177.61,2.0,10017.88242404461,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0017882424044610712
2547.0,2023-01-22 09:35:59.999,6.0,long,618.0469715698395,-150.21070965248362,0.8089999999999999,6.225,0.7989999999999999,6.2785,6620.0,203.21,2.0,10017.88242404461,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0017882424044610712
2548.0,2023-01-22 09:36:59.999,6.0,long,618.0469715698395,-150.21070965248362,0.8089999999999999,6.225,0.7983,6.2715,7507.0,4424.68,2.0,10017.88242404461,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0017882424044610712
2549.0,2023-01-22 09:37:59.999,6.0,long,618.0469715698395,-150.21070965248362,0.8089999999999999,6.225,0.7983,6.2675,11175.0,2302.08,2.0,10017.88242404461,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0017882424044610712
2550.0,2023-01-22 09:38:59.999,6.0,long,618.0469715698395,-150.21070965248362,0.8089999999999999,6.225,0.79915,6.273,8558.0,1425.89,2.0,10017.88242404461,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0017882424044610712
2551.0,2023-01-22 09:39:59.999,6.0,long,618.0469715698395,-150.21070965248362,0.8089999999999999,6.225,0.7986500000000001,6.272,7345.0,1713.93,2.0,10017.88242404461,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0017882424044610712
2552.0,2023-01-22 09:40:59.999,6.0,long,618.0469715698395,-150.21070965248362,0.8089999999999999,6.225,0.7983,6.265000000000001,43310.0,8581.68,2.0,10017.88242404461,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0017882424044610712
2553.0,2023-01-22 09:41:59.999,6.0,long,618.0469715698395,-150.21070965248362,0.8089999999999999,6.225,0.7979,6.2535,7900.0,5313.32,2.0,10017.88242404461,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0017882424044610712
2554.0,2023-01-22 09:42:59.999,6.0,long,618.0469715698395,-150.21070965248362,0.8089999999999999,6.225,0.798,6.256,9902.0,3452.07,2.0,10017.88242404461,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0017882424044610712
2555.0,2023-01-22 09:43:59.999,6.0,long,618.0469715698395,-150.21070965248362,0.8089999999999999,6.225,0.7979499999999999,6.2545,5775.0,7080.01,2.0,10017.88242404461,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0017882424044610712
2556.0,2023-01-22 09:44:59.999,6.0,long,618.0469715698395,-150.21070965248362,0.8089999999999999,6.225,0.7989999999999999,6.2620000000000005,19306.0,963.74,2.0,10017.88242404461,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0017882424044610712
2557.0,2023-01-22 09:45:59.999,6.0,long,618.0469715698395,-150.21070965248362,0.8089999999999999,6.225,0.7995,6.269,5346.0,1212.96,2.0,10017.88242404461,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0017882424044610712
2558.0,2023-01-22 09:46:59.999,6.0,long,618.0469715698395,-150.21070965248362,0.8089999999999999,6.225,0.7992,6.27,13560.0,1911.66,2.0,10017.88242404461,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0017882424044610712
2559.0,2023-01-22 09:47:59.999,6.0,long,618.0469715698395,-150.21070965248362,0.8089999999999999,6.225,0.7989999999999999,6.27,8804.0,1047.27,2.0,10017.88242404461,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0017882424044610712
2560.0,2023-01-22 09:48:59.999,6.0,long,618.0469715698395,-150.21070965248362,0.8089999999999999,6.225,0.7988,6.269,13557.0,1214.37,2.0,10017.88242404461,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0017882424044610712
2561.0,2023-01-22 09:49:59.999,6.0,long,618.0469715698395,-150.21070965248362,0.8089999999999999,6.225,0.7987,6.27,15661.0,1545.12,2.0,10017.88242404461,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0017882424044610712
2562.0,2023-01-22 09:50:59.999,6.0,long,618.0469715698395,-150.21070965248362,0.8089999999999999,6.225,0.7979499999999999,6.2675,14407.0,2532.43,2.0,10017.88242404461,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0017882424044610712
2563.0,2023-01-22 09:51:59.999,6.0,long,618.0469715698395,-150.21070965248362,0.8089999999999999,6.225,0.7968999999999999,6.2620000000000005,22338.0,1045.84,2.0,10017.88242404461,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0017882424044610712
2564.0,2023-01-22 09:52:59.999,6.0,long,618.0469715698395,-150.21070965248362,0.8089999999999999,6.225,0.79705,6.26,11761.0,5015.18,2.0,10017.88242404461,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0017882424044610712
2565.0,2023-01-22 09:53:59.999,6.0,long,618.0469715698395,-150.21070965248362,0.8089999999999999,6.225,0.7965500000000001,6.253,9232.0,1263.35,2.0,10017.88242404461,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0017882424044610712
2566.0,2023-01-22 09:54:59.999,6.0,long,618.0469715698395,-150.21070965248362,0.8089999999999999,6.225,0.79575,6.2525,22676.0,7749.22,2.0,10017.88242404461,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0017882424044610712
2567.0,2023-01-22 09:55:59.999,6.0,long,618.0469715698395,-150.21070965248362,0.8089999999999999,6.225,0.7950999999999999,6.254,28598.0,1811.96,2.0,10017.88242404461,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0017882424044610712
2568.0,2023-01-22 09:56:59.999,6.0,long,618.0469715698395,-150.21070965248362,0.8089999999999999,6.225,0.7946,6.246,31502.0,1048.67,2.0,10017.88242404461,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0017882424044610712
2569.0,2023-01-22 09:57:59.999,6.0,long,618.0469715698395,-150.21070965248362,0.8089999999999999,6.225,0.7952,6.2445,7884.0,4718.87,2.0,10017.88242404461,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0017882424044610712
2570.0,2023-01-22 09:58:59.999,6.0,long,618.0469715698395,-150.21070965248362,0.8089999999999999,6.225,0.79555,6.2455,14138.0,712.31,2.0,10017.88242404461,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0017882424044610712
2571.0,2023-01-22 09:59:59.999,6.0,long,618.0469715698395,-150.21070965248362,0.8089999999999999,6.225,0.7959499999999999,6.246499999999999,7906.0,1772.26,2.0,10017.88242404461,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0017882424044610712
2572.0,2023-01-22 10:00:59.999,6.0,long,618.0469715698395,-150.21070965248362,0.8089999999999999,6.225,0.7960499999999999,6.2475000000000005,5279.0,3739.91,2.0,10017.88242404461,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0017882424044610712
2573.0,2023-01-22 10:01:59.999,6.0,long,618.0469715698395,-150.21070965248362,0.8089999999999999,6.225,0.79625,6.252,2860.0,1401.99,2.0,10017.88242404461,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0017882424044610712
2574.0,2023-01-22 10:02:59.999,6.0,long,618.0469715698395,-150.21070965248362,0.8089999999999999,6.225,0.7959499999999999,6.2495,2620.0,657.48,2.0,10017.88242404461,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0017882424044610712
2575.0,2023-01-22 10:03:59.999,6.0,long,618.0469715698395,-150.21070965248362,0.8089999999999999,6.225,0.796,6.25,1738.0,2130.42,2.0,10017.88242404461,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0017882424044610712
2576.0,2023-01-22 10:04:59.999,6.0,long,618.0469715698395,-150.21070965248362,0.8089999999999999,6.225,0.7961499999999999,6.252,5703.0,2152.68,2.0,10017.88242404461,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0017882424044610712
2577.0,2023-01-22 10:05:59.999,6.0,long,618.0469715698395,-150.21070965248362,0.8089999999999999,6.225,0.79625,6.25,7943.0,272.89,2.0,10017.88242404461,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0017882424044610712
2578.0,2023-01-22 10:06:59.999,6.0,long,618.0469715698395,-150.21070965248362,0.8089999999999999,6.225,0.7960499999999999,6.252,9383.0,1731.17,2.0,10017.88242404461,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0017882424044610712
2579.0,2023-01-22 10:07:59.999,6.0,long,618.0469715698395,-150.21070965248362,0.8089999999999999,6.225,0.7961499999999999,6.255,7969.0,1210.43,2.0,10017.88242404461,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0017882424044610712
2580.0,2023-01-22 10:08:59.999,6.0,long,618.0469715698395,-150.21070965248362,0.8089999999999999,6.225,0.7958000000000001,6.252,10597.0,1369.65,2.0,10017.88242404461,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0017882424044610712
2581.0,2023-01-22 10:09:59.999,6.0,long,618.0469715698395,-150.21070965248362,0.8089999999999999,6.225,0.7956000000000001,6.2515,3804.0,2950.49,2.0,10017.88242404461,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0017882424044610712
2582.0,2023-01-22 10:10:59.999,6.0,long,618.0469715698395,-150.21070965248362,0.8089999999999999,6.225,0.79585,6.25,10027.0,1362.76,2.0,10017.88242404461,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0017882424044610712
2583.0,2023-01-22 10:11:59.999,6.0,long,618.0469715698395,-150.21070965248362,0.8089999999999999,6.225,0.79605,6.2465,2302.0,2050.1,2.0,10017.88242404461,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0017882424044610712
2584.0,2023-01-22 10:12:59.999,6.0,long,618.0469715698395,-150.21070965248362,0.8089999999999999,6.225,0.7961,6.2495,1696.0,1678.03,2.0,10017.88242404461,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0017882424044610712
2585.0,2023-01-22 10:13:59.999,6.0,long,618.0469715698395,-150.21070965248362,0.8089999999999999,6.225,0.7954,6.2465,7177.0,2266.88,2.0,10017.88242404461,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0017882424044610712
2586.0,2023-01-22 10:14:59.999,6.0,long,618.0469715698395,-150.21070965248362,0.8089999999999999,6.225,0.79535,6.2475000000000005,9113.0,617.58,2.0,10017.88242404461,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0017882424044610712
2587.0,2023-01-22 10:15:59.999,6.0,long,618.0469715698395,-150.21070965248362,0.8089999999999999,6.225,0.7947,6.244,11457.0,761.13,2.0,10017.88242404461,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0017882424044610712
2588.0,2023-01-22 10:16:59.999,6.0,long,618.0469715698395,-150.21070965248362,0.8089999999999999,6.225,0.7951,6.2435,10768.0,1540.29,2.0,10017.88242404461,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0017882424044610712
2589.0,2023-01-22 10:17:59.999,6.0,long,618.0469715698395,-150.21070965248362,0.8089999999999999,6.225,0.7959499999999999,6.245,10200.0,330.88,2.0,10017.88242404461,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0017882424044610712
2590.0,2023-01-22 10:18:59.999,6.0,long,618.0469715698395,-150.21070965248362,0.8089999999999999,6.225,0.7968,6.2525,37628.0,684.92,2.0,10017.88242404461,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0017882424044610712
2591.0,2023-01-22 10:19:59.999,6.0,long,618.0469715698395,-150.21070965248362,0.8089999999999999,6.225,0.79775,6.2575,6839.0,1136.04,2.0,10017.88242404461,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0017882424044610712
2592.0,2023-01-22 10:20:59.999,6.0,long,618.0469715698395,-150.21070965248362,0.8089999999999999,6.225,0.7971999999999999,6.2535,11051.0,2001.27,2.0,10017.88242404461,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0017882424044610712
2593.0,2023-01-22 10:21:59.999,6.0,long,618.0469715698395,-150.21070965248362,0.8089999999999999,6.225,0.79715,6.251,5708.0,494.68,2.0,10017.88242404461,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0017882424044610712
