index,close_time,transaction_id,positions,SANDUSDT_units,JASMYUSDT_units,entry_SANDUSDT_price,entry_JASMYUSDT_price,historical_SANDUSDT_mid,historical_JASMYUSDT_mid,historical_SANDUSDT_vol,historical_JASMYUSDT_vol,signal,portfolio_value,SANDUSDT_raw_pnl,JASMYUSDT_raw_pnl,SANDUSDT_cost,JASMYUSDT_cost,trade_duration,is_profitable_trade,is_new_transaction,interval_arithmetic_return,cumulative_return
3019.0,2023-01-22 17:27:59.999,1.0,long,651.4233600416911,-130439.24845739445,0.76755,0.005064,0.8184,0.0053384999999999,3502.0,438598.2,2.0,10000,0,0,0,0,0,0,0,0.0,0.0
3020.0,2023-01-22 17:28:59.999,1.0,long,651.4233600416911,-130439.24845739445,0.76755,0.005064,0.81785,0.005338,10562.0,659839.6,2.0,10000,0,0,0,0,0,0,0,0.0,0.0
3021.0,2023-01-22 17:29:59.999,1.0,long,651.4233600416911,-130439.24845739445,0.76755,0.005064,0.81785,0.005334,18519.0,603649.8,2.0,10000,0,0,0,0,0,0,0,0.0,0.0
3022.0,2023-01-22 17:30:59.999,1.0,long,651.4233600416911,-130439.24845739445,0.76755,0.005064,0.817,0.005343,53753.0,2525987.6,2.0,10000,0,0,0,0,0,0,0,0.0,0.0
3023.0,2023-01-22 17:31:59.999,1.0,long,651.4233600416911,-130439.24845739445,0.76755,0.005064,0.8186,0.00535,28176.0,2436740.1,2.0,10000,0,0,0,0,0,0,0,0.0,0.0
3024.0,2023-01-22 17:32:59.999,1.0,long,651.4233600416911,-130439.24845739445,0.76755,0.005064,0.8178000000000001,0.0053609999999999,11491.0,4394185.9,2.0,10000,0,0,0,0,0,0,0,0.0,0.0
3025.0,2023-01-22 17:33:59.999,1.0,long,651.4233600416911,-130439.24845739445,0.76755,0.005064,0.8182499999999999,0.0053735,10209.0,2389076.5,2.0,10000,0,0,0,0,0,0,0,0.0,0.0
3026.0,2023-01-22 17:34:59.999,1.0,long,651.4233600416911,-130439.24845739445,0.76755,0.005064,0.8184499999999999,0.0053795,15732.0,1334137.2,2.0,10000,0,0,0,0,0,0,0,0.0,0.0
3027.0,2023-01-22 17:35:59.999,1.0,long,651.4233600416911,-130439.24845739445,0.76755,0.005064,0.8199000000000001,0.0053845,42814.0,1291825.0,2.0,10000,0,0,0,0,0,0,0,0.0,0.0
3028.0,2023-01-22 17:36:59.999,1.0,long,651.4233600416911,-130439.24845739445,0.76755,0.005064,0.8203,0.0053895,16737.0,2008714.4,2.0,10000,0,0,0,0,0,0,0,0.0,0.0
3029.0,2023-01-22 17:37:59.999,1.0,long,651.4233600416911,-130439.24845739445,0.76755,0.005064,0.8194,0.005383,9563.0,1807130.5,2.0,10000,0,0,0,0,0,0,0,0.0,0.0
3030.0,2023-01-22 17:38:59.999,1.0,long,651.4233600416911,-130439.24845739445,0.76755,0.005064,0.8188,0.0053705,20003.0,1633102.4,2.0,10000,0,0,0,0,0,0,0,0.0,0.0
3031.0,2023-01-22 17:39:59.999,1.0,long,651.4233600416911,-130439.24845739445,0.76755,0.005064,0.81865,0.005362,15483.0,1742411.6,2.0,10000,0,0,0,0,0,0,0,0.0,0.0
3032.0,2023-01-22 17:40:59.999,1.0,long,651.4233600416911,-130439.24845739445,0.76755,0.005064,0.81735,0.0053525,6421.0,8839226.6,2.0,10000,0,0,0,0,0,0,0,0.0,0.0
3033.0,2023-01-22 17:41:59.999,1.0,long,651.4233600416911,-130439.24845739445,0.76755,0.005064,0.8171999999999999,0.005374,10104.0,17349934.2,2.0,10000,0,0,0,0,0,0,0,0.0,0.0
3034.0,2023-01-22 17:42:59.999,1.0,long,651.4233600416911,-130439.24845739445,0.76755,0.005064,0.81725,0.0053895,18893.0,8822270.0,2.0,10000,0,0,0,0,0,0,0,0.0,0.0
3035.0,2023-01-22 17:43:59.999,1.0,long,651.4233600416911,-130439.24845739445,0.76755,0.005064,0.81665,0.0054055,12907.0,12271549.7,2.0,10000,0,0,0,0,0,0,0,0.0,0.0
3036.0,2023-01-22 17:44:59.999,1.0,long,651.4233600416911,-130439.24845739445,0.76755,0.005064,0.8160499999999999,0.005411,35810.0,2680797.0,2.0,10000,0,0,0,0,0,0,0,0.0,0.0
3037.0,2023-01-22 17:45:59.999,1.0,long,651.4233600416911,-130439.24845739445,0.76755,0.005064,0.81635,0.0054095,13645.0,5691671.4,2.0,10000,0,0,0,0,0,0,0,0.0,0.0
3038.0,2023-01-22 17:46:59.999,1.0,long,651.4233600416911,-130439.24845739445,0.76755,0.005064,0.81725,0.0054015,11018.0,2128891.3,2.0,10000,0,0,0,0,0,0,0,0.0,0.0
3039.0,2023-01-22 17:47:59.999,1.0,long,651.4233600416911,-130439.24845739445,0.76755,0.005064,0.8173999999999999,0.0054135,11143.0,19077351.5,2.0,10000,0,0,0,0,0,0,0,0.0,0.0
3040.0,2023-01-22 17:48:59.999,1.0,long,651.4233600416911,-130439.24845739445,0.76755,0.005064,0.8180000000000001,0.005438,10762.0,3316297.5,2.0,10000,0,0,0,0,0,0,0,0.0,0.0
3041.0,2023-01-22 17:49:59.999,1.0,long,651.4233600416911,-130439.24845739445,0.76755,0.005064,0.81725,0.0054295,17820.0,4501299.0,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
3042.0,2023-01-22 17:50:59.999,1.0,long,651.4233600416911,-130439.24845739445,0.76755,0.005064,0.81755,0.00541,21023.0,2566519.0,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
3043.0,2023-01-22 17:51:59.999,1.0,long,651.4233600416911,-130439.24845739445,0.76755,0.005064,0.8183499999999999,0.0054005,9075.0,525535.0,2.0,10000,0,0,0,0,0,0,0,0.0,0.0
3044.0,2023-01-22 17:52:59.999,1.0,long,651.4233600416911,-130439.24845739445,0.76755,0.005064,0.8190999999999999,0.005411,11384.0,2917558.0,2.0,10000,0,0,0,0,0,0,0,0.0,0.0
3045.0,2023-01-22 17:53:59.999,1.0,long,651.4233600416911,-130439.24845739445,0.76755,0.005064,0.8184,0.005411,5932.0,1637579.1,2.0,10000,0,0,0,0,0,0,0,0.0,0.0
3046.0,2023-01-22 17:54:59.999,1.0,long,651.4233600416911,-130439.24845739445,0.76755,0.005064,0.8187,0.005404,34341.0,3327113.5,2.0,10000,0,0,0,0,0,0,0,0.0,0.0
3047.0,2023-01-22 17:55:59.999,1.0,long,651.4233600416911,-130439.24845739445,0.76755,0.005064,0.8190500000000001,0.0054055,26382.0,3342640.2,2.0,10000,0,0,0,0,0,0,0,0.0,0.0
3048.0,2023-01-22 17:56:59.999,1.0,long,651.4233600416911,-130439.24845739445,0.76755,0.005064,0.81935,0.005392,33790.0,2510060.5,2.0,10000,0,0,0,0,0,0,0,0.0,0.0
3049.0,2023-01-22 17:57:59.999,1.0,long,651.4233600416911,-130439.24845739445,0.76755,0.005064,0.8174,0.0053825,26285.0,1258952.5,2.0,10000,0,0,0,0,0,0,0,0.0,0.0
3050.0,2023-01-22 17:58:59.999,1.0,long,651.4233600416911,-130439.24845739445,0.76755,0.005064,0.8181,0.0053865,33436.0,907927.7,2.0,10000,0,0,0,0,0,0,0,0.0,0.0
3051.0,2023-01-22 17:59:59.999,1.0,long,651.4233600416911,-130439.24845739445,0.76755,0.005064,0.8178,0.005382,3449.0,328297.5,2.0,10000,0,0,0,0,0,0,0,0.0,0.0
3052.0,2023-01-22 18:00:59.999,1.0,long,651.4233600416911,-130439.24845739445,0.76755,0.005064,0.8171,0.0053885,12082.0,11919828.5,2.0,10000,0,0,0,0,0,0,0,0.0,0.0
3053.0,2023-01-22 18:01:59.999,1.0,long,651.4233600416911,-130439.24845739445,0.76755,0.005064,0.81655,0.005371,22900.0,1576289.8,2.0,10000,0,0,0,0,0,0,0,0.0,0.0
3054.0,2023-01-22 18:02:59.999,1.0,long,651.4233600416911,-130439.24845739445,0.76755,0.005064,0.81725,0.0053714999999999,8501.0,1377581.4,2.0,10000,0,0,0,0,0,0,0,0.0,0.0
3055.0,2023-01-22 18:03:59.999,1.0,long,651.4233600416911,-130439.24845739445,0.76755,0.005064,0.81845,0.0053695,25397.0,1812156.3,2.0,10000,0,0,0,0,0,0,0,0.0,0.0
3056.0,2023-01-22 18:04:59.999,1.0,long,651.4233600416911,-130439.24845739445,0.76755,0.005064,0.8208,0.0053785,64135.0,1377014.5,2.0,10000,0,0,0,0,0,0,0,0.0,0.0
3057.0,2023-01-22 18:05:59.999,1.0,long,651.4233600416911,-130439.24845739445,0.76755,0.005064,0.8221499999999999,0.005383,42370.0,541035.9,2.0,10000,0,0,0,0,0,0,0,0.0,0.0
3058.0,2023-01-22 18:06:59.999,1.0,long,651.4233600416911,-130439.24845739445,0.76755,0.005064,0.8226500000000001,0.0053869999999999,16132.0,1577638.1,2.0,10000,0,0,0,0,0,0,0,0.0,0.0
3059.0,2023-01-22 18:07:59.999,1.0,long,651.4233600416911,-130439.24845739445,0.76755,0.005064,0.82405,0.005398,39376.0,2429425.1,2.0,10000,0,0,0,0,0,0,0,0.0,0.0
3060.0,2023-01-22 18:08:59.999,1.0,long,651.4233600416911,-130439.24845739445,0.76755,0.005064,0.8244,0.005402,67717.0,5106383.5,2.0,10000,0,0,0,0,0,0,0,0.0,0.0
3061.0,2023-01-22 18:09:59.999,1.0,long,651.4233600416911,-130439.24845739445,0.76755,0.005064,0.8241499999999999,0.005403,61006.0,1007581.1,2.0,10000,0,0,0,0,0,0,0,0.0,0.0
3062.0,2023-01-22 18:10:59.999,1.0,long,651.4233600416911,-130439.24845739445,0.76755,0.005064,0.8230999999999999,0.0054009999999999,21873.0,1657716.9,2.0,10000,0,0,0,0,0,0,0,0.0,0.0
3063.0,2023-01-22 18:11:59.999,1.0,long,651.4233600416911,-130439.24845739445,0.76755,0.005064,0.82045,0.0053955,38909.0,2277401.1,2.0,10000,0,0,0,0,0,0,0,0.0,0.0
3064.0,2023-01-22 18:12:59.999,1.0,long,651.4233600416911,-130439.24845739445,0.76755,0.005064,0.8185,0.0053815,63865.0,4035443.0,2.0,10000,0,0,0,0,0,0,0,0.0,0.0
3065.0,2023-01-22 18:13:59.999,1.0,long,651.4233600416911,-130439.24845739445,0.76755,0.005064,0.81795,0.0053764999999999,28083.0,1165629.1,2.0,10000,0,0,0,0,0,0,0,0.0,0.0
3066.0,2023-01-22 18:14:59.999,1.0,long,651.4233600416911,-130439.24845739445,0.76755,0.005064,0.81955,0.0053869999999999,28717.0,1014974.3,2.0,10000,0,0,0,0,0,0,0,0.0,0.0
3067.0,2023-01-22 18:15:59.999,1.0,long,651.4233600416911,-130439.24845739445,0.76755,0.005064,0.8201499999999999,0.00539,15442.0,1445781.4,2.0,10000,0,0,0,0,0,0,0,0.0,0.0
3068.0,2023-01-22 18:16:59.999,1.0,long,651.4233600416911,-130439.24845739445,0.76755,0.005064,0.8189,0.0053795,22005.0,830561.8,2.0,10000,0,0,0,0,0,0,0,0.0,0.0
3069.0,2023-01-22 18:17:59.999,1.0,long,651.4233600416911,-130439.24845739445,0.76755,0.005064,0.81835,0.0053725,32523.0,1222464.0,2.0,10000,0,0,0,0,0,0,0,0.0,0.0
3070.0,2023-01-22 18:18:59.999,1.0,long,651.4233600416911,-130439.24845739445,0.76755,0.005064,0.82035,0.0053815,22526.0,1681414.9,2.0,10000,0,0,0,0,0,0,0,0.0,0.0
3071.0,2023-01-22 18:19:59.999,1.0,long,651.4233600416911,-130439.24845739445,0.76755,0.005064,0.82045,0.0053875,31211.0,1198908.3,2.0,10000,0,0,0,0,0,0,0,0.0,0.0
3072.0,2023-01-22 18:20:59.999,1.0,long,651.4233600416911,-130439.24845739445,0.76755,0.005064,0.82145,0.0053875,18199.0,1501015.3,2.0,10000,0,0,0,0,0,0,0,0.0,0.0
3073.0,2023-01-22 18:21:59.999,1.0,long,651.4233600416911,-130439.24845739445,0.76755,0.005064,0.82155,0.005385,18674.0,971036.7,2.0,10000,0,0,0,0,0,0,0,0.0,0.0
3074.0,2023-01-22 18:22:59.999,1.0,long,651.4233600416911,-130439.24845739445,0.76755,0.005064,0.8210500000000001,0.0053805,9272.0,937736.9,2.0,10000,0,0,0,0,0,0,0,0.0,0.0
3075.0,2023-01-22 18:23:59.999,1.0,long,651.4233600416911,-130439.24845739445,0.76755,0.005064,0.82005,0.0053795,35769.0,619005.1,2.0,10000,0,0,0,0,0,0,0,0.0,0.0
3076.0,2023-01-22 18:24:59.999,1.0,long,651.4233600416911,-130439.24845739445,0.76755,0.005064,0.8210999999999999,0.0053785,10895.0,387610.2,2.0,10000,0,0,0,0,0,0,0,0.0,0.0
3077.0,2023-01-22 18:25:59.999,1.0,long,651.4233600416911,-130439.24845739445,0.76755,0.005064,0.81985,0.0053714999999999,8832.0,1761053.7,2.0,10000,0,0,0,0,0,0,0,0.0,0.0
3078.0,2023-01-22 18:26:59.999,1.0,long,651.4233600416911,-130439.24845739445,0.76755,0.005064,0.81925,0.005371,23861.0,552263.7,2.0,10000,0,0,0,0,0,0,0,0.0,0.0
3079.0,2023-01-22 18:27:59.999,1.0,long,651.4233600416911,-130439.24845739445,0.76755,0.005064,0.8188,0.0053675,4886.0,618450.4,2.0,10000,0,0,0,0,0,0,0,0.0,0.0
3080.0,2023-01-22 18:28:59.999,1.0,long,651.4233600416911,-130439.24845739445,0.76755,0.005064,0.8182,0.0053615,28179.0,1175694.9,2.0,10000,0,0,0,0,0,0,0,0.0,0.0
3081.0,2023-01-22 18:29:59.999,1.0,long,651.4233600416911,-130439.24845739445,0.76755,0.005064,0.8190999999999999,0.0053585,24600.0,1866407.0,2.0,10000,0,0,0,0,0,0,0,0.0,0.0
3082.0,2023-01-22 18:30:59.999,1.0,long,651.4233600416911,-130439.24845739445,0.76755,0.005064,0.81985,0.005357,25393.0,424337.3,2.0,10000,0,0,0,0,0,0,0,0.0,0.0
3083.0,2023-01-22 18:31:59.999,1.0,long,651.4233600416911,-130439.24845739445,0.76755,0.005064,0.8208,0.0053545,17792.0,1905545.1,2.0,10000,0,0,0,0,0,0,0,0.0,0.0
3084.0,2023-01-22 18:32:59.999,1.0,long,651.4233600416911,-130439.24845739445,0.76755,0.005064,0.8206,0.005355,5292.0,435263.5,2.0,10000,0,0,0,0,0,0,0,0.0,0.0
3085.0,2023-01-22 18:33:59.999,1.0,long,651.4233600416911,-130439.24845739445,0.76755,0.005064,0.82005,0.0053465,17957.0,1520622.0,2.0,10000,0,0,0,0,0,0,0,0.0,0.0
3086.0,2023-01-22 18:34:59.999,1.0,long,651.4233600416911,-130439.24845739445,0.76755,0.005064,0.8183,0.005334,29683.0,2738647.6,2.0,10000,0,0,0,0,0,0,0,0.0,0.0
3087.0,2023-01-22 18:35:59.999,1.0,long,651.4233600416911,-130439.24845739445,0.76755,0.005064,0.81685,0.0053285,65271.0,2002422.6,2.0,10000,0,0,0,0,0,0,0,0.0,0.0
3088.0,2023-01-22 18:36:59.999,1.0,long,651.4233600416911,-130439.24845739445,0.76755,0.005064,0.81735,0.0053305,23019.0,3993449.5,2.0,10000,0,0,0,0,0,0,0,0.0,0.0
3089.0,2023-01-22 18:37:59.999,1.0,long,651.4233600416911,-130439.24845739445,0.76755,0.005064,0.8180000000000001,0.005337,13959.0,464995.9,2.0,10000,0,0,0,0,0,0,0,0.0,0.0
3090.0,2023-01-22 18:38:59.999,1.0,long,651.4233600416911,-130439.24845739445,0.76755,0.005064,0.8176,0.0053355,10737.0,1615000.7,2.0,10000,0,0,0,0,0,0,0,0.0,0.0
3091.0,2023-01-22 18:39:59.999,1.0,long,651.4233600416911,-130439.24845739445,0.76755,0.005064,0.8169,0.0053285,9640.0,1312087.1,2.0,10000,0,0,0,0,0,0,0,0.0,0.0
3092.0,2023-01-22 18:40:59.999,1.0,long,651.4233600416911,-130439.24845739445,0.76755,0.005064,0.81585,0.005322,17353.0,573463.1,2.0,10000,0,0,0,0,0,0,0,0.0,0.0
3093.0,2023-01-22 18:41:59.999,1.0,long,651.4233600416911,-130439.24845739445,0.76755,0.005064,0.81715,0.0053335,26939.0,606855.6,2.0,10000,0,0,0,0,0,0,0,0.0,0.0
3094.0,2023-01-22 18:42:59.999,1.0,long,651.4233600416911,-130439.24845739445,0.76755,0.005064,0.8180000000000001,0.0053395,26939.0,372650.0,2.0,10000,0,0,0,0,0,0,0,0.0,0.0
3095.0,2023-01-22 18:43:59.999,1.0,long,651.4233600416911,-130439.24845739445,0.76755,0.005064,0.81785,0.0053375,9759.0,464955.6,2.0,10000,0,0,0,0,0,0,0,0.0,0.0
3096.0,2023-01-22 18:44:59.999,1.0,long,651.4233600416911,-130439.24845739445,0.76755,0.005064,0.8163,0.005337,14597.0,306981.7,2.0,10000,0,0,0,0,0,0,0,0.0,0.0
3097.0,2023-01-22 18:45:59.999,1.0,long,651.4233600416911,-130439.24845739445,0.76755,0.005064,0.8164,0.0053365,14928.0,163941.3,2.0,10000,0,0,0,0,0,0,0,0.0,0.0
3098.0,2023-01-22 18:46:59.999,1.0,long,651.4233600416911,-130439.24845739445,0.76755,0.005064,0.81715,0.005341,16298.0,336494.2,2.0,10000,0,0,0,0,0,0,0,0.0,0.0
3099.0,2023-01-22 18:47:59.999,1.0,long,651.4233600416911,-130439.24845739445,0.76755,0.005064,0.81595,0.005344,12884.0,428856.4,2.0,10000,0,0,0,0,0,0,0,0.0,0.0
3100.0,2023-01-22 18:48:59.999,1.0,long,651.4233600416911,-130439.24845739445,0.76755,0.005064,0.8164,0.00535,12364.0,2362673.7,2.0,10000,0,0,0,0,0,0,0,0.0,0.0
3101.0,2023-01-22 18:49:59.999,1.0,long,651.4233600416911,-130439.24845739445,0.76755,0.005064,0.8149,0.0053465,46626.0,167090.5,2.0,10000,0,0,0,0,0,0,0,0.0,0.0
3102.0,2023-01-22 18:50:59.999,1.0,long,651.4233600416911,-130439.24845739445,0.76755,0.005064,0.8148,0.005346,121979.0,606925.6,2.0,10000,0,0,0,0,0,0,0,0.0,0.0
3103.0,2023-01-22 18:51:59.999,1.0,long,651.4233600416911,-130439.24845739445,0.76755,0.005064,0.8149500000000001,0.0053525,16979.0,1167747.4,2.0,10000,0,0,0,0,0,0,0,0.0,0.0
3104.0,2023-01-22 18:52:59.999,1.0,long,651.4233600416911,-130439.24845739445,0.76755,0.005064,0.8158000000000001,0.0053565,17412.0,405681.3,2.0,10000,0,0,0,0,0,0,0,0.0,0.0
3105.0,2023-01-22 18:53:59.999,1.0,long,651.4233600416911,-130439.24845739445,0.76755,0.005064,0.81515,0.0053565,12686.0,482609.4,2.0,10000,0,0,0,0,0,0,0,0.0,0.0
3106.0,2023-01-22 18:54:59.999,1.0,long,651.4233600416911,-130439.24845739445,0.76755,0.005064,0.8141,0.0053485,78268.0,2259460.9,2.0,10000,0,0,0,0,0,0,0,0.0,0.0
3107.0,2023-01-22 18:55:59.999,1.0,long,651.4233600416911,-130439.24845739445,0.76755,0.005064,0.8142499999999999,0.0053454999999999,75610.0,818898.7,2.0,10000,0,0,0,0,0,0,0,0.0,0.0
3108.0,2023-01-22 18:56:59.999,1.0,long,651.4233600416911,-130439.24845739445,0.76755,0.005064,0.8155,0.005354,16418.0,1160036.7,2.0,10000,0,0,0,0,0,0,0,0.0,0.0
3109.0,2023-01-22 18:57:59.999,1.0,long,651.4233600416911,-130439.24845739445,0.76755,0.005064,0.8146,0.0053504999999999,45144.0,1384514.7,2.0,10000,0,0,0,0,0,0,0,0.0,0.0
3110.0,2023-01-22 18:58:59.999,1.0,long,651.4233600416911,-130439.24845739445,0.76755,0.005064,0.8140000000000001,0.005349,14591.0,368450.8,2.0,10000,0,0,0,0,0,0,0,0.0,0.0
3111.0,2023-01-22 18:59:59.999,1.0,long,651.4233600416911,-130439.24845739445,0.76755,0.005064,0.81325,0.0053465,21610.0,444153.7,2.0,10000,0,0,0,0,0,0,0,0.0,0.0
3112.0,2023-01-22 19:00:59.999,1.0,long,651.4233600416911,-130439.24845739445,0.76755,0.005064,0.8129500000000001,0.005339,24931.0,1146087.5,2.0,10000,0,0,0,0,0,0,0,0.0,0.0
3113.0,2023-01-22 19:01:59.999,1.0,long,651.4233600416911,-130439.24845739445,0.76755,0.005064,0.8135,0.0053434999999999,14148.0,342710.0,2.0,10000,0,0,0,0,0,0,0,0.0,0.0
3114.0,2023-01-22 19:02:59.999,1.0,long,651.4233600416911,-130439.24845739445,0.76755,0.005064,0.8143,0.0053475,11285.0,742180.0,2.0,10000,0,0,0,0,0,0,0,0.0,0.0
3115.0,2023-01-22 19:03:59.999,1.0,long,651.4233600416911,-130439.24845739445,0.76755,0.005064,0.8141499999999999,0.0053539999999999,15886.0,900075.5,2.0,10000,0,0,0,0,0,0,0,0.0,0.0
3116.0,2023-01-22 19:04:59.999,1.0,long,651.4233600416911,-130439.24845739445,0.76755,0.005064,0.81365,0.0053504999999999,17850.0,1793081.0,2.0,10000,0,0,0,0,0,0,0,0.0,0.0
3117.0,2023-01-22 19:05:59.999,1.0,long,651.4233600416911,-130439.24845739445,0.76755,0.005064,0.8137000000000001,0.005353,14669.0,1062761.0,2.0,10000,0,0,0,0,0,0,0,0.0,0.0
3118.0,2023-01-22 19:06:59.999,1.0,long,651.4233600416911,-130439.24845739445,0.76755,0.005064,0.8124,0.0053465,28878.0,1153575.4,2.0,10000,0,0,0,0,0,0,0,0.0,0.0
3119.0,2023-01-22 19:07:59.999,1.0,long,651.4233600416911,-130439.24845739445,0.76755,0.005064,0.81045,0.005324,255174.0,3024202.9,2.0,10000,0,0,0,0,0,0,0,0.0,0.0
3120.0,2023-01-22 19:08:59.999,1.0,long,651.4233600416911,-130439.24845739445,0.76755,0.005064,0.81035,0.0053195,32588.0,1741257.9,2.0,10000,0,0,0,0,0,0,0,0.0,0.0
3121.0,2023-01-22 19:09:59.999,1.0,long,651.4233600416911,-130439.24845739445,0.76755,0.005064,0.81065,0.005321,20640.0,490429.0,2.0,10000,0,0,0,0,0,0,0,0.0,0.0
3122.0,2023-01-22 19:10:59.999,1.0,long,651.4233600416911,-130439.24845739445,0.76755,0.005064,0.81145,0.0053305,20011.0,5750006.4,2.0,10000,0,0,0,0,0,0,0,0.0,0.0
3123.0,2023-01-22 19:11:59.999,1.0,long,651.4233600416911,-130439.24845739445,0.76755,0.005064,0.81065,0.0053195,8529.0,7689534.2,2.0,10000,0,0,0,0,0,0,0,0.0,0.0
3124.0,2023-01-22 19:12:59.999,1.0,long,651.4233600416911,-130439.24845739445,0.76755,0.005064,0.80965,0.005297,28878.0,19655314.4,2.0,10000,0,0,0,0,0,0,0,0.0,0.0
3125.0,2023-01-22 19:13:59.999,1.0,long,651.4233600416911,-130439.24845739445,0.76755,0.005064,0.80875,0.005289,41507.0,15780960.2,2.0,10000,0,0,0,0,0,0,0,0.0,0.0
3126.0,2023-01-22 19:14:59.999,1.0,long,651.4233600416911,-130439.24845739445,0.76755,0.005064,0.8079000000000001,0.0053,48196.0,2868029.1,2.0,10000,0,0,0,0,0,0,0,0.0,0.0
3127.0,2023-01-22 19:15:59.999,1.0,long,651.4233600416911,-130439.24845739445,0.76755,0.005064,0.8083,0.0053,31770.0,2162297.6,2.0,10000,0,0,0,0,0,0,0,0.0,0.0
3128.0,2023-01-22 19:16:59.999,1.0,long,651.4233600416911,-130439.24845739445,0.76755,0.005064,0.8095000000000001,0.005308,19996.0,919422.1,2.0,10000,0,0,0,0,0,0,0,0.0,0.0
3129.0,2023-01-22 19:17:59.999,1.0,long,651.4233600416911,-130439.24845739445,0.76755,0.005064,0.80915,0.0053065,29015.0,1156350.9,2.0,10000,0,0,0,0,0,0,0,0.0,0.0
3130.0,2023-01-22 19:18:59.999,1.0,long,651.4233600416911,-130439.24845739445,0.76755,0.005064,0.8081,0.0052975,20869.0,730098.1,2.0,10000,0,0,0,0,0,0,0,0.0,0.0
3131.0,2023-01-22 19:19:59.999,1.0,long,651.4233600416911,-130439.24845739445,0.76755,0.005064,0.80905,0.005299,31345.0,1706961.4,2.0,10000,0,0,0,0,0,0,0,0.0,0.0
3132.0,2023-01-22 19:20:59.999,1.0,long,651.4233600416911,-130439.24845739445,0.76755,0.005064,0.80845,0.0052975,13550.0,783053.8,2.0,10000,0,0,0,0,0,0,0,0.0,0.0
3133.0,2023-01-22 19:21:59.999,1.0,long,651.4233600416911,-130439.24845739445,0.76755,0.005064,0.8080499999999999,0.0052965,30010.0,3383304.5,2.0,10000,0,0,0,0,0,0,0,0.0,0.0
3134.0,2023-01-22 19:22:59.999,1.0,long,651.4233600416911,-130439.24845739445,0.76755,0.005064,0.8085,0.0053025,28879.0,1742500.3,2.0,10000,0,0,0,0,0,0,0,0.0,0.0
3135.0,2023-01-22 19:23:59.999,1.0,long,651.4233600416911,-130439.24845739445,0.76755,0.005064,0.8089999999999999,0.0053065,30190.0,1205026.6,2.0,10000,0,0,0,0,0,0,0,0.0,0.0
3136.0,2023-01-22 19:24:59.999,1.0,long,651.4233600416911,-130439.24845739445,0.76755,0.005064,0.80785,0.0053035,18215.0,565674.5,2.0,10000,0,0,0,0,0,0,0,0.0,0.0
3137.0,2023-01-22 19:25:59.999,1.0,long,651.4233600416911,-130439.24845739445,0.76755,0.005064,0.80755,0.0053,46214.0,1026820.3,2.0,10000,0,0,0,0,0,0,0,0.0,0.0
3138.0,2023-01-22 19:26:59.999,1.0,long,651.4233600416911,-130439.24845739445,0.76755,0.005064,0.80745,0.005301,8646.0,218134.1,2.0,10000,0,0,0,0,0,0,0,0.0,0.0
3139.0,2023-01-22 19:27:59.999,1.0,long,651.4233600416911,-130439.24845739445,0.76755,0.005064,0.8069500000000001,0.0053015,29911.0,472590.5,2.0,10000,0,0,0,0,0,0,0,0.0,0.0
3140.0,2023-01-22 19:28:59.999,1.0,long,651.4233600416911,-130439.24845739445,0.76755,0.005064,0.8069,0.0052949999999999,4215.0,428445.2,2.0,10000,0,0,0,0,0,0,0,0.0,0.0
3141.0,2023-01-22 19:29:59.999,1.0,long,651.4233600416911,-130439.24845739445,0.76755,0.005064,0.8076,0.005296,14502.0,90458.2,2.0,10000,0,0,0,0,0,0,0,0.0,0.0
3142.0,2023-01-22 19:30:59.999,1.0,long,651.4233600416911,-130439.24845739445,0.76755,0.005064,0.80705,0.0052925,25545.0,534751.7,2.0,10000,0,0,0,0,0,0,0,0.0,0.0
3143.0,2023-01-22 19:31:59.999,1.0,long,651.4233600416911,-130439.24845739445,0.76755,0.005064,0.80755,0.0053005,24316.0,1976436.8,2.0,10000,0,0,0,0,0,0,0,0.0,0.0
3144.0,2023-01-22 19:32:59.999,1.0,long,651.4233600416911,-130439.24845739445,0.76755,0.005064,0.8080499999999999,0.0053019999999999,6984.0,515666.7,2.0,10000,0,0,0,0,0,0,0,0.0,0.0
3145.0,2023-01-22 19:33:59.999,1.0,long,651.4233600416911,-130439.24845739445,0.76755,0.005064,0.8089999999999999,0.005303,3834.0,828066.7,2.0,10000,0,0,0,0,0,0,0,0.0,0.0
3146.0,2023-01-22 19:34:59.999,1.0,long,651.4233600416911,-130439.24845739445,0.76755,0.005064,0.8087,0.005303,11659.0,1497886.9,2.0,10000,0,0,0,0,0,0,0,0.0,0.0
3147.0,2023-01-22 19:35:59.999,1.0,long,651.4233600416911,-130439.24845739445,0.76755,0.005064,0.80835,0.005301,14824.0,2159963.4,2.0,10000,0,0,0,0,0,0,0,0.0,0.0
3148.0,2023-01-22 19:36:59.999,1.0,long,651.4233600416911,-130439.24845739445,0.76755,0.005064,0.8076,0.0053019999999999,50503.0,2181367.3,2.0,10000,0,0,0,0,0,0,0,0.0,0.0
3149.0,2023-01-22 19:37:59.999,1.0,long,651.4233600416911,-130439.24845739445,0.76755,0.005064,0.8075,0.005301,40998.0,932643.5,2.0,10000,0,0,0,0,0,0,0,0.0,0.0
